repneed,repseats,demneed,demseats
74.18763,400,69.414703,400
74.707329,400,69.486534,400
74.707329,401,69.486534,401
75.640587,401,69.60215,401
75.640587,402,69.60215,402
75.645866,402,69.810188,402
75.645866,403,69.810188,403
75.704468,403,69.859512,403
75.704468,404,69.859512,404
76.11216,404,69.967224,404
76.11216,405,69.967224,405
77.242332,405,70.119301,405
77.242332,406,70.119301,406
77.277313,406,70.130669,406
77.277313,407,70.130669,407
77.342102,407,70.251144,407
77.342102,408,70.251144,408
77.388092,408,70.366028,408
77.388092,409,70.366028,409
77.509163,409,70.369629,409
77.509163,410,70.369629,410
77.541924,410,70.403168,410
77.541924,411,70.403168,411
77.910461,411,70.403168,411
77.910461,412,70.403168,412
77.992905,412,71.516266,412
77.992905,413,71.516266,413
78.810722,413,71.572914,413
78.810722,414,71.572914,414
80.586441,414,71.846825,414
80.586441,415,71.846825,415
80.595337,415,71.907722,415
80.595337,416,71.907722,416
81.779335,416,72.028778,416
81.779335,417,72.028778,417
82.18988,417,72.163406,417
82.18988,418,72.163406,418
82.46064,418,72.173637,418
82.46064,419,72.173637,419
82.46064,419,73.376892,419
82.46064,420,73.376892,420
82.462326,420,73.700363,420
82.462326,421,73.700363,421
82.671341,421,74.045013,421
82.671341,422,74.045013,422
83.376175,422,74.56723,422
83.376175,423,74.56723,423
83.494926,423,75.204765,423
83.494926,424,75.204765,424
83.51944,424,75.321701,424
83.51944,425,75.321701,425
83.51944,425,75.796394,425
83.51944,426,75.796394,426
83.679428,426,76.960922,426
83.679428,427,76.960922,427
85.093552,427,77.117668,427
85.093552,428,77.117668,428
85.297058,428,77.162056,428
85.297058,429,77.162056,429
85.804375,429,78.862427,429
85.804375,430,78.862427,430
85.806786,430,79.210518,430
85.806786,431,79.210518,431
87.06134,431,79.726547,431
87.06134,432,79.726547,432
90.445923,432,80.047455,432
90.445923,433,80.047455,433
92.064629,433,81.392754,433
92.064629,434,81.392754,434
93.958069,434,82.814262,434
93.958069,435,82.814262,435
100,435,100,435
