repneed,repseats,demneed,demseats
70.237831,374,66.74157,374
70.540741,374,66.800323,374
70.540741,375,66.800323,375
70.682892,375,66.842293,375
70.682892,376,66.842293,376
70.729301,376,66.942261,376
70.729301,377,66.942261,377
70.830971,377,67.028732,377
70.830971,378,67.028732,378
70.903137,378,67.075356,378
70.903137,379,67.075356,379
71.079025,379,67.175819,379
71.079025,380,67.175819,380
71.100174,380,67.18325,380
71.100174,381,67.18325,381
71.163795,381,67.505974,381
71.163795,382,67.505974,382
71.252792,382,67.529976,382
71.252792,383,67.529976,383
71.564957,383,67.903488,383
71.564957,384,67.903488,384
71.919464,384,67.909317,384
71.919464,385,67.909317,385
72.273834,385,67.932495,385
72.273834,386,67.932495,386
72.578819,386,68.009308,386
72.578819,387,68.009308,387
72.587303,387,68.03772,387
72.587303,388,68.03772,388
72.670052,388,68.227242,388
72.670052,389,68.227242,389
73.120468,389,68.423569,389
73.120468,390,68.423569,390
73.175995,390,68.439255,390
73.175995,391,68.439255,391
73.176018,391,68.536972,391
73.176018,392,68.536972,392
73.267586,392,68.595085,392
73.267586,393,68.595085,393
73.308815,393,68.727959,393
73.308815,394,68.727959,394
73.361732,394,68.780472,394
73.361732,395,68.780472,395
73.493721,395,68.8908,395
73.493721,396,68.8908,396
73.763725,396,69.138306,396
73.763725,397,69.138306,397
73.799271,397,69.380829,397
73.799271,398,69.380829,398
73.991684,398,69.389236,398
73.991684,399,69.389236,399
74.188919,399,69.408966,399
74.188919,400,69.408966,400
74.708542,400,69.480797,400
74.708542,401,69.480797,401
75.641655,401,69.59642,401
75.641655,402,69.59642,402
75.646942,402,69.804459,402
75.646942,403,69.804459,403
75.705528,403,69.85379,403
75.705528,404,69.85379,404
76.113167,404,69.961502,404
76.113167,405,69.961502,405
77.236618,405,70.113586,405
77.236618,406,70.113586,406
77.278168,406,70.124954,406
77.278168,407,70.124954,407
77.336403,407,70.245438,407
77.336403,408,70.245438,408
77.388924,408,70.335548,408
77.388924,409,70.335548,409
77.509979,409,70.363922,409
77.509979,410,70.363922,410
77.53624,410,70.397469,410
77.53624,411,70.397469,411
77.911224,411,70.397469,411
77.911224,412,70.397469,412
77.987236,412,71.51062,412
77.987236,413,71.51062,413
78.811363,413,71.567268,413
78.811363,414,71.567268,414
80.580994,414,71.841194,414
80.580994,415,71.841194,415
80.595764,415,71.902092,415
80.595764,416,71.902092,416
81.774025,416,72.028381,416
81.774025,417,72.028381,417
82.19014,417,72.157791,417
82.19014,418,72.157791,418
82.455406,418,72.16803,418
82.455406,419,72.16803,419
82.455406,419,73.371353,419
82.455406,420,73.371353,420
82.462555,420,73.694855,420
82.462555,421,73.694855,421
82.666145,421,74.039536,421
82.666145,422,74.039536,422
83.376312,422,74.561783,422
83.376312,423,74.561783,423
83.495056,423,75.199379,423
83.495056,424,75.199379,424
83.514359,424,75.316322,424
83.514359,425,75.316322,425
83.514359,425,75.791061,425
83.514359,426,75.791061,426
83.674362,426,76.955704,426
83.674362,427,76.955704,427
85.093536,427,77.112473,427
85.093536,428,77.112473,428
85.292259,428,77.156876,428
85.292259,429,77.156876,429
85.804298,429,78.862839,429
85.804298,430,78.862839,430
85.806709,430,79.205582,430
85.806709,431,79.205582,431
87.05687,431,79.721672,431
87.05687,432,79.721672,432
90.445595,432,80.042633,432
90.445595,433,80.042633,433
92.064262,433,81.388115,433
92.064262,434,81.388115,434
93.95771,434,82.80986,434
93.95771,435,82.80986,435
100,435,100,435
